congress,chamber,rollnumber,icpsr,cast_code,prob
116,Senate,244,49308,6,100.0
116,Senate,244,49703,1,94.7
116,Senate,244,49706,1,100.0
116,Senate,244,94659,1,99.9
116,Senate,245,14226,1,
116,Senate,245,14307,1,
116,Senate,245,14435,9,
116,Senate,245,14852,1,
116,Senate,245,14858,1,
116,Senate,245,14871,1,
116,Senate,245,14921,1,
116,Senate,245,15015,1,
116,Senate,245,15021,1,
116,Senate,245,15408,1,
116,Senate,245,15424,1,
116,Senate,245,20101,1,
116,Senate,245,20146,1,
116,Senate,245,20330,1,
116,Senate,245,20351,1,
116,Senate,245,20707,1,
116,Senate,245,20713,6,
116,Senate,245,20735,9,
116,Senate,245,20919,9,
116,Senate,245,20923,1,
116,Senate,245,20930,1,
116,Senate,245,21112,1,
116,Senate,245,21133,1,
116,Senate,245,21166,1,
116,Senate,245,21173,1,
116,Senate,245,21300,1,
116,Senate,245,21301,1,
116,Senate,245,21325,1,
116,Senate,245,21338,1,
116,Senate,245,21350,1,
116,Senate,245,21501,1,
116,Senate,245,21743,1,
116,Senate,245,29142,1,
116,Senate,245,29147,9,
116,Senate,245,29345,1,
116,Senate,245,29373,1,
116,Senate,245,29386,1,
116,Senate,245,29389,1,
116,Senate,245,29534,1,
116,Senate,245,29548,1,
116,Senate,245,29566,1,
116,Senate,245,29722,1,
116,Senate,245,29732,1,
116,Senate,245,29735,1,
116,Senate,245,29754,1,
116,Senate,245,29909,9,
116,Senate,245,29924,1,
116,Senate,245,29935,1,
116,Senate,245,29940,1,
116,Senate,245,39310,1,
116,Senate,245,40300,1,
116,Senate,245,40304,1,
116,Senate,245,40305,1,
116,Senate,245,40700,9,
116,Senate,245,40702,1,
116,Senate,245,40703,1,
116,Senate,245,40704,1,
116,Senate,245,40707,1,
116,Senate,245,40902,1,
116,Senate,245,40906,1,
116,Senate,245,40908,1,
116,Senate,245,40909,9,
116,Senate,245,40910,9,
116,Senate,245,40915,1,
116,Senate,245,40916,1,
116,Senate,245,41101,1,
116,Senate,245,41102,1,
116,Senate,245,41104,1,
116,Senate,245,41107,1,
116,Senate,245,41110,1,
116,Senate,245,41111,1,
116,Senate,245,41112,1,
116,Senate,245,41300,1,
116,Senate,245,41301,9,
116,Senate,245,41302,1,
116,Senate,245,41304,1,
116,Senate,245,41305,9,
116,Senate,245,41308,9,
116,Senate,245,41500,1,
116,Senate,245,41501,1,
116,Senate,245,41502,1,
116,Senate,245,41503,1,
116,Senate,245,41504,1,
116,Senate,245,41505,1,
116,Senate,245,41700,1,
116,Senate,245,41701,9,
116,Senate,245,41702,1,
116,Senate,245,41703,1,
116,Senate,245,41705,1,
116,Senate,245,41706,1,
116,Senate,245,41707,1,
116,Senate,245,41900,1,
116,Senate,245,41901,1,
116,Senate,245,41902,1,
116,Senate,245,41903,1,
116,Senate,245,49300,1,
116,Senate,245,49308,1,
116,Senate,245,49703,1,
116,Senate,245,49706,1,
116,Senate,245,94659,1,
116,Senate,246,14226,1,100.0
116,Senate,246,14307,1,73.1
116,Senate,246,14435,9,19.8
116,Senate,246,14852,1,100.0
116,Senate,246,14858,6,34.8
116,Senate,246,14871,6,28.6
116,Senate,246,14921,1,100.0
116,Senate,246,15015,1,97.1
116,Senate,246,15021,1,68.6
116,Senate,246,15408,1,79.9
116,Senate,246,15424,1,99.9
116,Senate,246,20101,1,100.0
116,Senate,246,20146,1,100.0
116,Senate,246,20330,1,63.2
116,Senate,246,20351,1,99.9
116,Senate,246,20707,1,89.0
116,Senate,246,20713,6,74.5
116,Senate,246,20735,9,30.9
116,Senate,246,20919,9,100.0
116,Senate,246,20923,1,92.6
116,Senate,246,20930,1,86.0
116,Senate,246,21112,1,100.0
116,Senate,246,21133,1,100.0
116,Senate,246,21166,1,99.9
116,Senate,246,21173,1,99.8
116,Senate,246,21300,1,99.7
116,Senate,246,21301,1,99.9
116,Senate,246,21325,1,87.0
116,Senate,246,21338,1,99.9
116,Senate,246,21350,1,100.0
116,Senate,246,21501,1,100.0
116,Senate,246,21743,1,97.0
116,Senate,246,29142,1,67.4
116,Senate,246,29147,9,17.2
116,Senate,246,29345,1,100.0
116,Senate,246,29373,1,72.5
116,Senate,246,29386,1,99.9
116,Senate,246,29389,6,48.9
116,Senate,246,29534,1,100.0
116,Senate,246,29548,1,100.0
116,Senate,246,29566,1,99.9
116,Senate,246,29722,1,100.0
116,Senate,246,29732,6,17.3
116,Senate,246,29735,1,100.0
116,Senate,246,29754,1,100.0
116,Senate,246,29909,9,100.0
116,Senate,246,29924,1,54.3
116,Senate,246,29935,1,99.4
116,Senate,246,29940,1,26.5
116,Senate,246,39310,6,20.6
116,Senate,246,40300,1,99.9
116,Senate,246,40304,1,100.0
116,Senate,246,40305,1,100.0
116,Senate,246,40700,9,85.7
116,Senate,246,40702,1,98.3
116,Senate,246,40703,1,92.6
116,Senate,246,40704,1,72.2
116,Senate,246,40707,1,100.0
116,Senate,246,40902,1,100.0
116,Senate,246,40906,1,93.8
116,Senate,246,40908,1,31.1
116,Senate,246,40909,9,97.7
116,Senate,246,40910,9,95.6
116,Senate,246,40915,1,100.0
116,Senate,246,40916,1,94.4
116,Senate,246,41101,6,47.3
116,Senate,246,41102,1,99.7
116,Senate,246,41104,1,94.7
116,Senate,246,41107,1,100.0
116,Senate,246,41110,1,94.2
116,Senate,246,41111,1,99.6
116,Senate,246,41112,6,51.5
116,Senate,246,41300,1,97.8
116,Senate,246,41301,9,0.2
116,Senate,246,41302,1,100.0
116,Senate,246,41304,1,97.4
116,Senate,246,41305,9,95.1
116,Senate,246,41308,9,5.5
116,Senate,246,41500,1,100.0
116,Senate,246,41501,1,99.9
116,Senate,246,41502,1,99.9
116,Senate,246,41503,1,98.1
116,Senate,246,41504,1,100.0
116,Senate,246,41505,1,100.0
116,Senate,246,41700,1,85.0
116,Senate,246,41701,9,0.7
116,Senate,246,41702,1,95.1
116,Senate,246,41703,1,100.0
116,Senate,246,41705,1,99.9
116,Senate,246,41706,1,65.3
116,Senate,246,41707,1,100.0
116,Senate,246,41900,1,99.7
116,Senate,246,41901,1,99.6
116,Senate,246,41902,1,100.0
116,Senate,246,41903,1,100.0
116,Senate,246,49300,1,90.1
116,Senate,246,49308,6,28.7
116,Senate,246,49703,1,99.5
116,Senate,246,49706,1,100.0
116,Senate,246,94659,1,100.0
116,Senate,247,14226,1,100.0
116,Senate,247,14307,1,42.7
116,Senate,247,14435,9,0.6
116,Senate,247,14852,1,100.0
116,Senate,247,14858,6,72.6
116,Senate,247,14871,6,62.6
116,Senate,247,14921,1,100.0
116,Senate,247,15015,1,97.2
116,Senate,247,15021,1,33.2
116,Senate,247,15408,1,55.7
116,Senate,247,15424,1,100.0
116,Senate,247,20101,1,100.0
116,Senate,247,20146,1,100.0
116,Senate,247,20330,6,73.0
116,Senate,247,20351,1,100.0
116,Senate,247,20707,1,77.6
116,Senate,247,20713,6,97.4
116,Senate,247,20735,9,2.3
116,Senate,247,20919,9,100.0
116,Senate,247,20923,1,87.0
116,Senate,247,20930,6,29.8
116,Senate,247,21112,1,100.0
116,Senate,247,21133,1,100.0
116,Senate,247,21166,1,100.0
116,Senate,247,21173,1,100.0
116,Senate,247,21300,1,99.9
116,Senate,247,21301,1,100.0
116,Senate,247,21325,1,72.9
116,Senate,247,21338,1,100.0
116,Senate,247,21350,1,100.0
116,Senate,247,21501,1,100.0
116,Senate,247,21743,1,95.3
116,Senate,247,29142,1,32.7
116,Senate,247,29147,9,0.5
116,Senate,247,29345,1,100.0
116,Senate,247,29373,6,58.1
116,Senate,247,29386,1,100.0
116,Senate,247,29389,6,84.8
116,Senate,247,29534,1,100.0
116,Senate,247,29548,1,100.0
116,Senate,247,29566,1,100.0
116,Senate,247,29722,1,100.0
116,Senate,247,29732,6,37.3
116,Senate,247,29735,1,100.0
116,Senate,247,29754,1,100.0
116,Senate,247,29909,9,100.0
116,Senate,247,29924,6,77.1
116,Senate,247,29935,1,100.0
116,Senate,247,29940,6,97.6
116,Senate,247,39310,6,45.7
116,Senate,247,40300,1,100.0
116,Senate,247,40304,1,100.0
116,Senate,247,40305,1,100.0
116,Senate,247,40700,9,69.7
116,Senate,247,40702,1,98.2
116,Senate,247,40703,1,85.7
116,Senate,247,40704,1,41.2
116,Senate,247,40707,1,100.0
116,Senate,247,40902,1,100.0
116,Senate,247,40906,1,89.7
116,Senate,247,40908,6,98.6
116,Senate,247,40909,9,97.6
116,Senate,247,40910,9,93.9
116,Senate,247,40915,1,100.0
116,Senate,247,40916,1,91.6
116,Senate,247,41101,6,82.8
116,Senate,247,41102,1,100.0
116,Senate,247,41104,1,100.0
116,Senate,247,41107,1,100.0
116,Senate,247,41110,1,100.0
116,Senate,247,41111,1,100.0
116,Senate,247,41112,6,86.3
116,Senate,247,41300,1,98.4
116,Senate,247,41301,9,0.0
116,Senate,247,41302,1,100.0
116,Senate,247,41304,1,100.0
116,Senate,247,41305,9,92.5
116,Senate,247,41308,9,0.0
116,Senate,247,41500,1,100.0
116,Senate,247,41501,1,100.0
116,Senate,247,41502,1,100.0
116,Senate,247,41503,1,100.0
116,Senate,247,41504,1,100.0
116,Senate,247,41505,1,100.0
116,Senate,247,41700,1,70.1
116,Senate,247,41701,9,0.0
116,Senate,247,41702,1,92.4
116,Senate,247,41703,1,100.0
116,Senate,247,41705,1,100.0
116,Senate,247,41706,6,68.9
116,Senate,247,41707,1,100.0
116,Senate,247,41900,1,100.0
116,Senate,247,41901,1,100.0
116,Senate,247,41902,1,100.0
116,Senate,247,41903,1,100.0
116,Senate,247,49300,1,80.5
116,Senate,247,49308,6,61.9
116,Senate,247,49703,1,100.0
116,Senate,247,49706,1,100.0
116,Senate,247,94659,1,100.0
116,Senate,248,14226,1,100.0
116,Senate,248,14307,6,99.9
116,Senate,248,14435,9,100.0
116,Senate,248,14852,1,100.0
116,Senate,248,14858,6,100.0
116,Senate,248,14871,6,100.0
116,Senate,248,14921,1,100.0
116,Senate,248,15015,6,89.0
116,Senate,248,15021,6,100.0
116,Senate,248,15408,6,99.8
116,Senate,248,15424,1,100.0
116,Senate,248,20101,1,100.0
116,Senate,248,20146,1,100.0
116,Senate,248,20330,6,100.0
116,Senate,248,20351,1,100.0
116,Senate,248,20707,6,99.2
116,Senate,248,20713,6,100.0
116,Senate,248,20735,9,100.0
116,Senate,248,20919,9,100.0
116,Senate,248,20923,6,97.9
116,Senate,248,20930,6,99.5
116,Senate,248,21112,1,100.0
116,Senate,248,21133,1,100.0
116,Senate,248,21166,1,100.0
116,Senate,248,21173,1,100.0
116,Senate,248,21300,1,59.0
116,Senate,248,21301,1,100.0
116,Senate,248,21325,6,99.3
116,Senate,248,21338,1,100.0
116,Senate,248,21350,1,100.0
116,Senate,248,21501,1,100.0
116,Senate,248,21743,6,92.2
116,Senate,248,29142,6,100.0
116,Senate,248,29147,9,100.0
116,Senate,248,29345,1,100.0
116,Senate,248,29373,6,99.9
116,Senate,248,29386,1,100.0
116,Senate,248,29389,6,100.0
116,Senate,248,29534,1,100.0
116,Senate,248,29548,1,100.0
116,Senate,248,29566,1,100.0
116,Senate,248,29722,1,100.0
116,Senate,248,29732,6,99.7
116,Senate,248,29735,1,100.0
116,Senate,248,29754,1,100.0
116,Senate,248,29909,9,100.0
116,Senate,248,29924,6,100.0
116,Senate,248,29935,1,100.0
116,Senate,248,29940,6,100.0
116,Senate,248,39310,6,99.9
116,Senate,248,40300,1,99.9
116,Senate,248,40304,1,100.0
116,Senate,248,40305,1,100.0
116,Senate,248,40700,9,99.5
116,Senate,248,40702,6,85.1
116,Senate,248,40703,6,97.9
116,Senate,248,40704,6,99.9
116,Senate,248,40707,1,100.0
116,Senate,248,40902,1,100.0
116,Senate,248,40906,6,97.1
116,Senate,248,40908,6,100.0
116,Senate,248,40909,9,88.4
116,Senate,248,40910,9,94.7
116,Senate,248,40915,1,93.6
116,Senate,248,40916,6,96.3
116,Senate,248,41101,6,100.0
116,Senate,248,41102,1,100.0
116,Senate,248,41104,1,100.0
116,Senate,248,41107,1,100.0
116,Senate,248,41110,1,100.0
116,Senate,248,41111,1,100.0
116,Senate,248,41112,6,100.0
116,Senate,248,41300,6,83.8
116,Senate,248,41301,9,100.0
116,Senate,248,41302,1,100.0
116,Senate,248,41304,1,100.0
116,Senate,248,41305,9,95.8
116,Senate,248,41308,9,100.0
116,Senate,248,41500,1,100.0
116,Senate,248,41501,1,100.0
116,Senate,248,41502,1,100.0
116,Senate,248,41503,1,100.0
116,Senate,248,41504,1,100.0
116,Senate,248,41505,1,100.0
116,Senate,248,41700,6,99.3
116,Senate,248,41701,9,100.0
116,Senate,248,41702,6,95.9
116,Senate,248,41703,1,100.0
116,Senate,248,41705,1,74.7
116,Senate,248,41706,6,100.0
116,Senate,248,41707,1,100.0
116,Senate,248,41900,1,100.0
116,Senate,248,41901,1,100.0
116,Senate,248,41902,1,100.0
116,Senate,248,41903,1,100.0
116,Senate,248,49300,6,98.9
116,Senate,248,49308,6,100.0
116,Senate,248,49703,1,94.1
116,Senate,248,49706,1,100.0
116,Senate,248,94659,1,100.0
116,Senate,249,14226,1,
116,Senate,249,14307,1,
116,Senate,249,14435,9,
116,Senate,249,14852,1,
116,Senate,249,14858,1,
116,Senate,249,14871,1,
116,Senate,249,14921,1,
116,Senate,249,15015,1,
116,Senate,249,15021,1,
116,Senate,249,15408,1,
116,Senate,249,15424,1,
116,Senate,249,20101,1,
116,Senate,249,20146,1,
116,Senate,249,20330,1,
116,Senate,249,20351,1,
116,Senate,249,20707,1,
116,Senate,249,20713,6,
116,Senate,249,20735,9,
116,Senate,249,20919,9,
116,Senate,249,20923,1,
116,Senate,249,20930,1,
116,Senate,249,21112,1,
116,Senate,249,21133,1,
116,Senate,249,21166,1,
116,Senate,249,21173,1,
116,Senate,249,21300,1,
116,Senate,249,21301,1,
116,Senate,249,21325,1,
116,Senate,249,21338,1,
116,Senate,249,21350,1,
116,Senate,249,21501,1,
116,Senate,249,21743,1,
116,Senate,249,29142,1,
116,Senate,249,29147,9,
116,Senate,249,29345,1,
116,Senate,249,29373,6,
116,Senate,249,29386,1,
116,Senate,249,29389,1,
116,Senate,249,29534,1,
116,Senate,249,29548,1,
116,Senate,249,29566,1,
116,Senate,249,29722,1,
116,Senate,249,29732,1,
116,Senate,249,29735,1,
116,Senate,249,29754,1,
116,Senate,249,29909,9,
116,Senate,249,29924,1,
116,Senate,249,29935,1,
116,Senate,249,29940,1,
116,Senate,249,39310,1,
116,Senate,249,40300,1,
116,Senate,249,40304,1,
116,Senate,249,40305,1,
116,Senate,249,40700,9,
116,Senate,249,40702,1,
116,Senate,249,40703,1,
116,Senate,249,40704,1,
116,Senate,249,40707,1,
116,Senate,249,40902,1,
116,Senate,249,40906,1,
116,Senate,249,40908,1,
116,Senate,249,40909,9,
116,Senate,249,40910,9,
116,Senate,249,40915,1,
116,Senate,249,40916,1,
116,Senate,249,41101,1,
116,Senate,249,41102,1,
116,Senate,249,41104,1,
116,Senate,249,41107,1,
116,Senate,249,41110,1,
116,Senate,249,41111,1,
116,Senate,249,41112,1,
116,Senate,249,41300,1,
116,Senate,249,41301,9,
116,Senate,249,41302,1,
116,Senate,249,41304,1,
116,Senate,249,41305,9,
116,Senate,249,41308,9,
116,Senate,249,41500,1,
116,Senate,249,41501,1,
116,Senate,249,41502,1,
116,Senate,249,41503,1,
116,Senate,249,41504,1,
116,Senate,249,41505,1,
116,Senate,249,41700,1,
116,Senate,249,41701,9,
116,Senate,249,41702,1,
116,Senate,249,41703,1,
116,Senate,249,41705,1,
116,Senate,249,41706,1,
116,Senate,249,41707,1,
116,Senate,249,41900,1,
116,Senate,249,41901,1,
116,Senate,249,41902,1,
116,Senate,249,41903,1,
116,Senate,249,49300,1,
116,Senate,249,49308,1,
116,Senate,249,49703,1,
116,Senate,249,49706,1,
116,Senate,249,94659,1,
116,Senate,250,14226,1,
116,Senate,250,14307,1,
116,Senate,250,14435,9,
116,Senate,250,14852,1,
116,Senate,250,14858,1,
116,Senate,250,14871,1,
116,Senate,250,14921,1,
116,Senate,250,15015,1,
116,Senate,250,15021,1,
116,Senate,250,15408,1,
116,Senate,250,15424,1,
116,Senate,250,20101,1,
116,Senate,250,20146,1,
116,Senate,250,20330,1,
116,Senate,250,20351,1,
116,Senate,250,20707,1,
116,Senate,250,20713,6,
116,Senate,250,20735,9,
116,Senate,250,20919,9,
116,Senate,250,20923,1,
116,Senate,250,20930,1,
116,Senate,250,21112,1,
116,Senate,250,21133,1,
116,Senate,250,21166,1,
116,Senate,250,21173,1,
116,Senate,250,21300,1,
116,Senate,250,21301,1,
116,Senate,250,21325,1,
116,Senate,250,21338,1,
116,Senate,250,21350,1,
116,Senate,250,21501,1,
116,Senate,250,21743,1,
116,Senate,250,29142,1,
116,Senate,250,29147,9,
116,Senate,250,29345,1,
116,Senate,250,29373,1,
116,Senate,250,29386,1,
116,Senate,250,29389,1,
116,Senate,250,29534,1,
116,Senate,250,29548,1,
116,Senate,250,29566,1,
116,Senate,250,29722,1,
116,Senate,250,29732,1,
116,Senate,250,29735,1,
116,Senate,250,29754,1,
116,Senate,250,29909,9,
116,Senate,250,29924,1,
116,Senate,250,29935,1,
116,Senate,250,29940,1,
116,Senate,250,39310,1,
116,Senate,250,40300,1,
116,Senate,250,40304,1,
116,Senate,250,40305,1,
116,Senate,250,40700,9,
116,Senate,250,40702,1,
116,Senate,250,40703,1,
116,Senate,250,40704,1,
116,Senate,250,40707,1,
116,Senate,250,40902,1,
116,Senate,250,40906,1,
116,Senate,250,40908,1,
116,Senate,250,40909,9,
116,Senate,250,40910,9,
116,Senate,250,40915,1,
116,Senate,250,40916,1,
116,Senate,250,41101,1,
116,Senate,250,41102,1,
116,Senate,250,41104,1,
116,Senate,250,41107,1,
116,Senate,250,41110,1,
116,Senate,250,41111,1,
116,Senate,250,41112,1,
116,Senate,250,41300,1,
116,Senate,250,41301,9,
116,Senate,250,41302,1,
116,Senate,250,41304,1,
116,Senate,250,41305,9,
116,Senate,250,41308,9,
116,Senate,250,41500,1,
116,Senate,250,41501,1,
116,Senate,250,41502,1,
116,Senate,250,41503,1,
116,Senate,250,41504,1,
116,Senate,250,41505,1,
116,Senate,250,41700,1,
116,Senate,250,41701,9,
116,Senate,250,41702,1,
116,Senate,250,41703,1,
116,Senate,250,41705,1,
116,Senate,250,41706,1,
116,Senate,250,41707,1,
116,Senate,250,41900,1,
116,Senate,250,41901,1,
116,Senate,250,41902,1,
116,Senate,250,41903,1,
116,Senate,250,49300,1,
116,Senate,250,49308,1,
116,Senate,250,49703,1,
116,Senate,250,49706,1,
116,Senate,250,94659,1,
116,Senate,251,14226,1,100.0
116,Senate,251,14307,6,95.3
116,Senate,251,14435,9,99.9
116,Senate,251,14852,1,100.0
116,Senate,251,14858,6,99.0
116,Senate,251,14871,6,98.8
116,Senate,251,14921,1,100.0
116,Senate,251,15015,6,72.9
116,Senate,251,15021,6,98.3
116,Senate,251,15408,6,95.3
116,Senate,251,15424,1,100.0
116,Senate,251,20101,1,100.0
116,Senate,251,20146,1,100.0
116,Senate,251,20330,6,97.5
116,Senate,251,20351,1,100.0
116,Senate,251,20707,6,90.2
116,Senate,251,20713,6,98.8
116,Senate,251,20735,9,99.8
116,Senate,251,20919,9,100.0
116,Senate,251,20923,6,86.2
116,Senate,251,20930,6,87.8
116,Senate,251,21112,1,100.0
116,Senate,251,21133,1,100.0
116,Senate,251,21166,1,100.0
116,Senate,251,21173,1,100.0
116,Senate,251,21300,1,72.8
116,Senate,251,21301,1,100.0
116,Senate,251,21325,6,83.2
116,Senate,251,21338,1,100.0
116,Senate,251,21350,1,100.0
116,Senate,251,21501,1,100.0
116,Senate,251,21743,6,59.8
116,Senate,251,29142,6,97.2
116,Senate,251,29147,9,99.9
116,Senate,251,29345,1,100.0
116,Senate,251,29373,6,95.1
116,Senate,251,29386,1,100.0
116,Senate,251,29389,6,97.8
116,Senate,251,29534,1,100.0
116,Senate,251,29548,1,100.0
116,Senate,251,29566,1,100.0
116,Senate,251,29722,1,100.0
116,Senate,251,29732,6,89.4
116,Senate,251,29735,1,100.0
116,Senate,251,29754,1,100.0
116,Senate,251,29909,9,100.0
116,Senate,251,29924,6,92.5
116,Senate,251,29935,1,100.0
116,Senate,251,29940,6,99.3
116,Senate,251,39310,6,97.5
116,Senate,251,40300,1,99.7
116,Senate,251,40304,1,100.0
116,Senate,251,40305,1,100.0
116,Senate,251,40700,9,94.8
116,Senate,251,40702,6,55.0
116,Senate,251,40703,1,25.6
116,Senate,251,40704,1,4.4
116,Senate,251,40707,1,100.0
116,Senate,251,40902,1,100.0
116,Senate,251,40906,1,16.7
116,Senate,251,40908,6,100.0
116,Senate,251,40909,9,64.9
116,Senate,251,40910,9,77.9
116,Senate,251,40915,1,93.9
116,Senate,251,40916,6,82.9
116,Senate,251,41101,6,97.1
116,Senate,251,41102,1,100.0
116,Senate,251,41104,1,100.0
116,Senate,251,41107,1,100.0
116,Senate,251,41110,1,100.0
116,Senate,251,41111,1,100.0
116,Senate,251,41112,6,97.5
116,Senate,251,41300,6,67.4
116,Senate,251,41301,9,99.9
116,Senate,251,41302,1,100.0
116,Senate,251,41304,1,100.0
116,Senate,251,41305,9,77.5
116,Senate,251,41308,9,99.8
116,Senate,251,41500,1,100.0
116,Senate,251,41501,1,100.0
116,Senate,251,41502,1,100.0
116,Senate,251,41503,1,100.0
116,Senate,251,41504,1,100.0
116,Senate,251,41505,1,100.0
116,Senate,251,41700,6,76.7
116,Senate,251,41701,9,99.7
116,Senate,251,41702,6,77.1
116,Senate,251,41703,1,100.0
116,Senate,251,41705,1,83.2
116,Senate,251,41706,6,96.0
116,Senate,251,41707,1,100.0
116,Senate,251,41900,1,100.0
116,Senate,251,41901,1,100.0
116,Senate,251,41902,1,100.0
116,Senate,251,41903,1,100.0
116,Senate,251,49300,6,89.3
116,Senate,251,49308,6,97.6
116,Senate,251,49703,1,90.2
116,Senate,251,49706,1,100.0
116,Senate,251,94659,1,100.0
116,Senate,252,14226,1,100.0
116,Senate,252,14307,6,96.2
116,Senate,252,14435,9,99.0
116,Senate,252,14852,1,100.0
116,Senate,252,14858,6,93.0
116,Senate,252,14871,6,88.7
116,Senate,252,14921,1,100.0
116,Senate,252,15015,6,57.7
116,Senate,252,15021,6,93.5
116,Senate,252,15408,6,91.4
116,Senate,252,15424,1,100.0
116,Senate,252,20101,1,100.0
116,Senate,252,20146,1,100.0
116,Senate,252,20330,6,97.1
116,Senate,252,20351,1,100.0
116,Senate,252,20707,1,14.6
116,Senate,252,20713,6,99.7
116,Senate,252,20735,9,98.3
116,Senate,252,20919,9,100.0
116,Senate,252,20923,6,78.7
116,Senate,252,20930,6,94.1
116,Senate,252,21112,1,100.0
116,Senate,252,21133,1,100.0
116,Senate,252,21166,1,100.0
116,Senate,252,21173,1,100.0
116,Senate,252,21300,1,64.7
116,Senate,252,21301,1,100.0
116,Senate,252,21325,6,96.1
116,Senate,252,21338,1,100.0
116,Senate,252,21350,1,100.0
116,Senate,252,21501,1,100.0
116,Senate,252,21743,6,90.6
116,Senate,252,29142,6,96.3
116,Senate,252,29147,9,99.4
116,Senate,252,29345,1,100.0
116,Senate,252,29373,6,96.5
116,Senate,252,29386,1,100.0
116,Senate,252,29389,6,98.9
116,Senate,252,29534,1,100.0
116,Senate,252,29548,1,100.0
116,Senate,252,29566,1,100.0
116,Senate,252,29722,1,100.0
116,Senate,252,29732,6,95.7
116,Senate,252,29735,1,100.0
116,Senate,252,29754,1,100.0
116,Senate,252,29909,9,100.0
116,Senate,252,29924,6,99.7
116,Senate,252,29935,1,100.0
116,Senate,252,29940,6,99.6
116,Senate,252,39310,6,85.7
116,Senate,252,40300,1,99.7
116,Senate,252,40304,1,100.0
116,Senate,252,40305,1,100.0
116,Senate,252,40700,9,82.9
116,Senate,252,40702,6,77.4
116,Senate,252,40703,6,94.4
116,Senate,252,40704,6,96.2
116,Senate,252,40707,1,100.0
116,Senate,252,40902,1,100.0
116,Senate,252,40906,1,22.4
116,Senate,252,40908,6,94.5
116,Senate,252,40909,6,69.2
116,Senate,252,40910,9,72.6
116,Senate,252,40915,1,77.7
116,Senate,252,40916,1,27.4
116,Senate,252,41101,6,99.0
116,Senate,252,41102,1,100.0
116,Senate,252,41104,1,100.0
116,Senate,252,41107,1,100.0
116,Senate,252,41110,1,100.0
116,Senate,252,41111,1,100.0
116,Senate,252,41112,6,99.2
116,Senate,252,41300,6,51.0
116,Senate,252,41301,9,100.0
116,Senate,252,41302,1,100.0
116,Senate,252,41304,1,100.0
116,Senate,252,41305,6,79.2
116,Senate,252,41308,9,99.9
116,Senate,252,41500,1,100.0
116,Senate,252,41501,1,100.0
116,Senate,252,41502,1,100.0
116,Senate,252,41503,1,100.0
116,Senate,252,41504,1,100.0
116,Senate,252,41505,1,100.0
116,Senate,252,41700,6,98.9
116,Senate,252,41701,9,100.0
116,Senate,252,41702,1,20.1
116,Senate,252,41703,1,100.0
116,Senate,252,41705,6,31.8
116,Senate,252,41706,6,97.9
116,Senate,252,41707,1,100.0
116,Senate,252,41900,1,100.0
116,Senate,252,41901,1,100.0
116,Senate,252,41902,1,100.0
116,Senate,252,41903,1,100.0
116,Senate,252,49300,6,83.6
116,Senate,252,49308,6,93.6
116,Senate,252,49703,1,97.2
116,Senate,252,49706,1,100.0
116,Senate,252,94659,1,100.0
116,Senate,253,14226,1,100.0
116,Senate,253,14307,6,100.0
116,Senate,253,14435,6,100.0
116,Senate,253,14852,1,100.0
116,Senate,253,14858,6,100.0
116,Senate,253,14871,6,100.0
116,Senate,253,14921,1,100.0
116,Senate,253,15015,6,90.0
116,Senate,253,15021,6,100.0
116,Senate,253,15408,6,99.9
116,Senate,253,15424,1,100.0
116,Senate,253,20101,1,100.0
116,Senate,253,20146,1,100.0
116,Senate,253,20330,6,100.0
116,Senate,253,20351,1,100.0
116,Senate,253,20707,6,99.3
116,Senate,253,20713,6,100.0
116,Senate,253,20735,9,100.0
116,Senate,253,20919,1,100.0
116,Senate,253,20923,6,98.2
116,Senate,253,20930,6,99.6
116,Senate,253,21112,1,100.0
116,Senate,253,21133,1,100.0
116,Senate,253,21166,1,100.0
116,Senate,253,21173,1,100.0
116,Senate,253,21300,1,56.7
116,Senate,253,21301,1,100.0
116,Senate,253,21325,6,99.4
116,Senate,253,21338,1,100.0
116,Senate,253,21350,1,100.0
116,Senate,253,21501,1,100.0
116,Senate,253,21743,6,93.1
116,Senate,253,29142,6,100.0
116,Senate,253,29147,9,100.0
116,Senate,253,29345,1,100.0
116,Senate,253,29373,6,100.0
116,Senate,253,29386,1,100.0
116,Senate,253,29389,6,100.0
116,Senate,253,29534,1,100.0
116,Senate,253,29548,9,100.0
116,Senate,253,29566,1,100.0
116,Senate,253,29722,1,100.0
116,Senate,253,29732,6,99.8
116,Senate,253,29735,1,100.0
116,Senate,253,29754,1,100.0
116,Senate,253,29909,9,100.0
116,Senate,253,29924,6,100.0
116,Senate,253,29935,1,100.0
116,Senate,253,29940,6,100.0
116,Senate,253,39310,6,99.9
116,Senate,253,40300,1,99.9
116,Senate,253,40304,1,100.0
116,Senate,253,40305,1,100.0
116,Senate,253,40700,9,99.6
116,Senate,253,40702,6,86.4
116,Senate,253,40703,6,98.2
116,Senate,253,40704,6,100.0
116,Senate,253,40707,1,100.0
116,Senate,253,40902,1,100.0
116,Senate,253,40906,6,97.5
116,Senate,253,40908,6,100.0
116,Senate,253,40909,6,89.5
116,Senate,253,40910,9,95.3
116,Senate,253,40915,1,92.9
116,Senate,253,40916,9,96.7
116,Senate,253,41101,6,100.0
116,Senate,253,41102,1,100.0
116,Senate,253,41104,1,100.0
116,Senate,253,41107,1,100.0
116,Senate,253,41110,1,100.0
